Date,Price,Log Price
2013-08-10,93.293552893045,1.96985163260268
2013-08-11,94.271312390415,1.97437955311885
2013-08-12,95.4464707773232,1.97975987458123
2013-08-13,97.7590750847458,1.99015708398388
2013-08-14,99.1212875511397,1.99616693473931
2013-08-15,98.1063331385155,1.99169704365245
2013-08-16,98.2909602571596,1.99251357794445
2013-08-17,99.6305043834015,1.99839232895675
2013-08-18,99.1780397428405,1.99641552019546
2013-08-19,102.784012273524,2.01192556678602
2013-08-20,104.500210987726,2.019117167296
2013-08-21,110.801603740503,2.04454604640875
2013-08-22,109.523216832262,2.03950619107904
2013-08-23,107.697571595558,2.03220591077673
2013-08-24,108.882675043834,2.03695878213011
2013-08-25,113.082563413209,2.05339564473783
2013-08-26,112.11811484512,2.04967578691874
2013-08-27,117.759790765634,2.07099702534421
2013-08-28,118.317414377557,2.07304867033781
2013-08-29,118.835638223261,2.07494670295716
2013-08-30,124.885379602572,2.09651159826537
2013-08-31,128.377978959673,2.10849053435207
2013-09-01,130.536372004676,2.11573153818802
2013-09-02,129.565371712449,2.11248894533315
2013-09-03,129.182803623612,2.11120470569909
2013-09-04,122.529238749269,2.08823973533138
2013-09-05,122.370085037989,2.0876752618388
2013-09-06,117.861146405611,2.07137066105244
2013-09-07,119.814989479836,2.07851115395608
2013-09-08,118.057386323787,2.07209316413232
2013-09-09,121.259272647575,2.08371495886768
2013-09-10,122.215530189363,2.08712639614381
2013-09-11,127.088227060199,2.10410532113147
2013-09-12,126.780723553478,2.10305322601607
2013-09-13,127.407745178258,2.10519582977277
2013-09-14,124.348477498539,2.09464047221125
2013-09-15,125.076417884278,2.09717543480812
2013-09-16,126.204665984804,2.10107541175433
2013-09-17,126.897250146113,2.10345221106784
2013-09-18,126.903819403857,2.10347469318263
2013-09-19,124.180957334892,2.09405500358259
2013-09-20,122.921635885447,2.08962833137034
2013-09-21,123.508256867329,2.09169599234914
2013-09-22,123.124935125658,2.09034601467662
2013-09-23,122.865699006429,2.08943065577959
2013-09-24,123.797357685564,2.09271137525901
2013-09-25,123.614078609001,2.09206793607648
2013-09-26,124.68567445938,2.09581655884637
2013-09-27,126.605347749854,2.10245205046175
2013-09-28,126.796551724138,2.10310744291841
2013-09-29,127.108627703098,2.10417502999286
2013-09-30,126.090261835184,2.10068154656868
2013-10-01,127.575424313267,2.10576702146129
2013-10-02,104.105092928112,2.01747197616253
2013-10-03,117.575495032145,2.07031681594694
2013-10-04,121.930347749854,2.08611181242698
2013-10-05,121.393402688486,2.08419508497778
2013-10-06,122.475261250731,2.08804837451849
2013-10-07,123.906872589129,2.09309539551859
2013-10-08,124.76652893045,2.09609809295491
2013-10-09,125.933520312683,2.10014134368383
2013-10-10,126.704650496785,2.10279255527829
2013-10-11,127.25529924021,2.10467587653227
2013-10-12,127.851263004091,2.10670502264783
2013-10-13,132.415658679135,2.12193934519307
2013-10-14,135.339194915254,2.13142358869169
2013-10-15,141.493908533022,2.15073774341197
2013-10-16,138.327921917008,2.14090985263664
2013-10-17,143.74713383986,2.1575991940925
2013-10-18,152.775572180012,2.18405391892864
2013-10-19,165.772717124489,2.21951305590503
2013-10-20,166.500151081239,2.22141463191873
2013-10-21,179.910628579778,2.25505682091752
2013-10-22,190.402781414378,2.27967328829264
2013-10-23,204.600350964348,2.31090637435048
2013-10-24,194.41004376505,2.28871869803399
2013-10-25,185.64378762595,2.2686804205974
2013-10-26,179.808218001169,2.25480953695783
2013-10-27,194.546133255406,2.28902260330975
2013-10-28,196.274687317358,2.29286429416326
2013-10-29,204.428174167154,2.31054074979006
2013-10-30,197.900599420982,2.29644710964263
2013-10-31,203.283649912332,2.30810244977231
2013-11-01,203.037109849386,2.30757542278945
2013-11-02,204.792881355932,2.3113148563977
2013-11-03,210.275382611748,2.32278843187951
2013-11-04,228.79103886616,2.35943901029934
2013-11-05,243.641668907072,2.3867515656884
2013-11-06,263.209583987142,2.42030169876012
2013-11-07,290.124226183518,2.46258399511955
2013-11-08,333.750656511981,2.52342212866252
2013-11-09,331.051148451198,2.51989509883311
2013-11-10,327.558653499708,2.51528907718432
2013-11-11,342.697692869667,2.53491118065588
2013-11-12,354.645488310929,2.54979443926102
2013-11-13,394.50449522443,2.5960519561894
2013-11-14,416.706303302747,2.61983006985708
2013-11-15,408.398797334892,2.61108445449325
2013-11-16,435.798442767387,2.63928567405448
2013-11-17,485.33657685564,2.68604302267315
2013-11-18,657.778503874927,2.81807967668533
2013-11-19,546.878397311514,2.73789076829381
2013-11-20,595.339099649328,2.77476440632854
2013-11-21,720.764425260082,2.85779334304521
2013-11-22,802.916933718294,2.904670617391
2013-11-23,834.295339989129,2.92131981781053
2013-11-24,807.166695499708,2.90696323417646
2013-11-25,816.243386616014,2.91181967554768
2013-11-26,916.097160140269,2.96194153685024
2013-11-27,962.910560911748,2.98358594994241
2013-11-28,1007.38716364699,3.00319641267933
2013-11-29,1128.7254880187,3.05258833206237
2013-11-30,1119.29671478667,3.048945229078
2013-12-01,964.485793687902,2.9842958351231
2013-12-02,1040.80821770894,3.01737071254234
2013-12-03,1053.62102744828,3.02268442939263
2013-12-04,1134.93223088837,3.05496992969661
2013-12-05,1027.411772827,3.01174453787704
2013-12-06,824.581710337814,2.9162336976889
2013-12-07,703.748376025716,2.84741740567982
2013-12-08,783.573348334307,2.89407965592379
2013-12-09,896.079289888954,2.95234644006134
2013-12-10,977.165367329047,2.9899680663198
2013-12-11,875.464034272355,2.9422383091426
2013-12-12,873.324805987727,2.94117579606891
2013-12-13,879.156135300994,2.94406601122621
2013-12-14,852.856120526008,2.93087577052026
2013-12-15,864.0616578609,2.93654473404525
2013-12-16,677.894106801286,2.83116185843399
2013-12-17,682.62677270602,2.83418331735967
2013-12-18,526.12097632671,2.72108561736708
2013-12-19,685.525128959673,2.83602337913793
2013-12-20,600.216954260666,2.77830825872938
2013-12-21,597.033502548217,2.77599870225764
2013-12-22,615.013035271771,2.78888432079429
2013-12-23,657.926634155465,2.81817746784211
2013-12-24,650.664745178258,2.81335727609096
2013-12-25,678.290158094681,2.83141551555215
2013-12-26,749.996594956166,2.87505929166489
2013-12-27,722.570567492694,2.85888026745088
2013-12-28,715.852363078901,2.85482346293422
2013-12-29,727.271215663355,2.86169639916782
2013-12-30,735.741997077732,2.86672554682481
2013-12-31,729.557582910579,2.86305957580914
2014-01-01,752.404549944594,2.87645141315407
2014-01-02,784.954921314436,2.89484471663502
2014-01-03,807.222939029807,2.90699349484495
2014-01-04,828.602062618352,2.91834601004199
2014-01-05,902.487380263004,2.95544113775724
2014-01-06,914.459960841613,2.96116469486851
2014-01-07,803.351796198714,2.9049057690524
2014-01-08,820.690009503214,2.91417914666312
2014-01-09,831.334750487434,2.91977593475367
2014-01-10,853.298854844603,2.93110116279541
2014-01-11,889.555837119345,2.94917321379344
2014-01-12,845.191332220924,2.92695503453749
2014-01-13,822.877012197545,2.91533493009038
2014-01-14,815.293602711864,2.91131403459947
2014-01-15,841.089857364115,2.9248423958844
2014-01-16,815.854800298071,2.91161287316512
2014-01-17,792.829506475745,2.8991798047733
2014-01-18,809.783528356386,2.90836893862567
2014-01-19,838.428474734073,2.92346601941289
2014-01-20,828.885216592636,2.91849439393766
2014-01-21,823.817963763881,2.91583125773265
2014-01-22,818.976386323787,2.91327137985917
2014-01-23,810.922425195792,2.90897931053569
2014-01-24,781.042513950906,2.89267467417406
2014-01-25,804.403240800701,2.90547381162513
2014-01-26,814.499381373466,2.91089075879039
2014-01-27,742.701374970777,2.87081422793023
2014-01-28,790.176401876096,2.89772405560609
2014-01-29,793.38442490941,2.89948367049874
2014-01-30,799.474479836353,2.90280460511397
2014-01-31,803.237598784921,2.9048440291867
2014-02-01,813.219549216833,2.91020781022049
2014-02-02,814.490870426651,2.91088622069419
2014-02-03,806.997428372531,2.90687215077486
2014-02-04,800.078231893629,2.90313245451517
2014-02-05,784.473692777791,2.89457838415877
2014-02-06,763.569382232612,2.88284850563832
2014-02-07,711.571273419053,2.85221840702373
2014-02-08,677.682300941379,2.83102614329995
2014-02-09,687.406054576271,2.83721335302303
2014-02-10,685.457498836938,2.83598053192959
2014-02-11,671.89969169024,2.82730444180821
2014-02-12,653.765780911747,2.8154221852102
2014-02-13,612.918414962011,2.78740266980413
2014-02-14,668.788602659264,2.82528886334788
2014-02-15,654.377060198714,2.81582806632993
2014-02-16,623.250321948568,2.79466251151669
2014-02-17,631.334596306254,2.80025958874636
2014-02-18,627.271761415484,2.79745573686385
2014-02-19,623.54013694623,2.79486441401863
2014-02-20,563.768561098773,2.75110085351143
2014-02-21,580.324315973115,2.76367076817215
2014-02-22,607.12463333723,2.78327785419628
2014-02-23,610.082323746347,2.78538844211969
2014-02-24,542.266650753945,2.73421289626859
2014-02-25,533.707644436002,2.72730342336307
2014-02-26,587.57858829924,2.76906596146656
2014-02-27,585.393925650058,2.76744821165714
2014-02-28,551.29477030976,2.74138387269624
2014-03-01,567.534235441262,2.7539920646577
2014-03-02,558.527707156633,2.7470447222444
2014-03-03,676.505732781999,2.83027148120717
2014-03-04,674.51139943308,2.8289892937693
2014-03-05,670.338851099514,2.82629439070385
2014-03-06,667.712834003507,2.82458972381973
2014-03-07,631.770295213326,2.80055920224622
2014-03-08,621.524114496201,2.79345798348364
2014-03-09,640.578889322034,2.80657262211734
2014-03-10,628.151241165985,2.79806422223378
2014-03-11,633.73383823495,2.80190689690963
2014-03-12,634.646823717125,2.80253211083371
2014-03-13,643.432100859147,2.80850272407951
2014-03-14,628.308590005845,2.79817299727226
2014-03-15,636.218650061368,2.80360639583079
2014-03-16,634.168900970894,2.80220494083221
2014-03-17,622.760208649912,2.79432085547628
2014-03-18,614.309513717125,2.78838724122361
2014-03-19,610.511203474576,2.78569363808031
2014-03-20,586.607595710111,2.76834768215907
2014-03-21,569.694517995324,2.75564204038728
2014-03-22,564.700026703682,2.75181780827391
2014-03-23,558.958861691408,2.74737984581512
2014-03-24,585.023250518995,2.76717312654619
2014-03-25,583.771189094097,2.7662426574108
2014-03-26,579.243850400994,2.76286143175663
2014-03-27,483.164012612507,2.68409457936754
2014-03-28,498.661328949153,2.6978056901049
2014-03-29,489.517023547633,2.68976779951861
2014-03-30,458.966328275862,2.66178082501352
2014-03-31,455.355354056108,2.65835044736482
2014-04-01,479.008465867913,2.68034318908727
2014-04-02,439.011492524839,2.64247588943299
2014-04-03,449.441151519579,2.65267283457101
2014-04-04,449.719869736996,2.65294207619703
2014-04-05,461.675331482174,2.66433666968351
2014-04-06,458.633480544535,2.66146575533286
2014-04-07,448.655275066394,2.65191277833632
2014-04-08,452.803098796026,2.65590939032114
2014-04-09,442.837984932203,2.64624486590795
2014-04-10,366.911866063413,2.56456175722482
2014-04-11,421.943528071303,2.62525432989969
2014-04-12,424.274212647575,2.62764663618519
2014-04-13,416.362321654004,2.61947142151542
2014-04-14,461.108246586649,2.66380288933077
2014-04-15,521.615299606078,2.71735032129182
2014-04-16,531.481846731999,2.72548843537153
2014-04-17,499.837551544721,2.69882888047398
2014-04-18,483.020013533606,2.68396512575594
2014-04-19,504.365595178488,2.70274545392455
2014-04-20,501.55718444916,2.70032045575107
2014-04-21,498.084530300994,2.69730305345845
2014-04-22,489.503510029223,2.68975581029821
2014-04-23,490.63296754332,2.6907567267915
2014-04-24,503.291801028638,2.70181985549743
2014-04-25,466.426171344243,2.66878291085796
2014-04-26,459.22670981882,2.66202713982018
2014-04-27,438.709363717287,2.64217690399088
2014-04-28,441.547805468089,2.6449777306249
2014-04-29,447.709930772047,2.65099672769072
2014-04-30,448.875715514009,2.65212611040601
2014-05-01,460.194698255991,2.66294161100487
2014-05-02,452.239779761701,2.65536876095308
2014-05-03,438.978588005844,2.64244333724054
2014-05-04,436.675398644705,2.64015872539098
2014-05-05,432.338179035394,2.63582358902025
2014-05-06,430.128205394506,2.63359792208341
2014-05-07,442.18287609585,2.6456019201489
2014-05-08,440.402762711864,2.64385003470197
2014-05-09,452.697999723553,2.65580857554022
2014-05-10,456.75584628872,2.65968411485256
2014-05-11,439.114476037405,2.64257775447978
2014-05-12,441.280955581531,2.64471518494929
2014-05-13,439.005774985389,2.64247023328948
2014-05-14,444.848205727645,2.64821184320336
2014-05-15,446.96155873758,2.65027017291706
2014-05-16,448.74215371128,2.65199686798262
2014-05-17,449.2222893045,2.65246129674747
2014-05-18,446.962641437756,2.65027122493178
2014-05-19,447.404856808884,2.65070069427525
2014-05-20,490.335648158971,2.69049346827359
2014-05-21,493.933491817651,2.6936684750752
2014-05-22,526.81428842782,2.72165754552514
2014-05-23,523.699320280538,2.71908201022266
2014-05-24,527.691243132671,2.72237988725896
2014-05-25,573.312458796026,2.75839137963892
2014-05-26,584.847974868498,2.76704299043079
2014-05-27,573.928269245471,2.75885761675767
2014-05-28,579.189318819404,2.76282054417568
2014-05-29,570.349310929281,2.75614092118829
2014-05-30,620.846360607832,2.79298413963608
2014-05-31,627.892420689655,2.79788524070682
2014-06-01,630.074953535944,2.7993922160739
2014-06-02,663.505723845704,2.8218446737323
2014-06-03,672.387897136178,2.82761988761354
2014-06-04,643.887368790181,2.80880990557274
2014-06-05,661.503558153127,2.8205321845509
2014-06-06,650.133315897136,2.81300242190712
2014-06-07,656.800271770894,2.81743332381384
2014-06-08,657.819974868498,2.81810705680771
2014-06-09,648.336322326125,2.81180035315299
2014-06-10,650.936609585038,2.81353869755764
2014-06-11,631.489022209235,2.8003658051916
2014-06-12,591.975077147867,2.77230342279555
2014-06-13,597.044999707773,2.77600706544807
2014-06-14,575.559461718293,2.76009019775233
2014-06-15,589.724646405611,2.77064927865839
2014-06-16,590.567482174167,2.77126953016527
2014-06-17,609.080002922268,2.78467434114799
2014-06-18,607.629796025716,2.78363906198514
2014-06-19,595.751476914085,2.77506512766951
2014-06-20,591.531522793688,2.77197789319146
2014-06-21,592.764349503215,2.77288207607854
2014-06-22,599.634633547633,2.77788670877305
2014-06-23,589.552299824664,2.77052233787514
2014-06-24,579.973718585622,2.76340831402527
2014-06-25,562.236779953244,2.74991925252767
2014-06-26,580.749230274693,2.76398864285854
2014-06-27,600.638305376973,2.77861302563746
2014-06-28,594.390304208065,2.77407171652762
2014-06-29,600.840518410286,2.77875921215965
2014-06-30,638.94611396844,2.80546423313029
2014-07-01,642.95659672706,2.80818165653518
2014-07-02,651.298347749854,2.8137799764329
2014-07-03,646.413389130333,2.81051034338101
2014-07-04,630.635502922268,2.79977841660093
2014-07-05,630.468341905318,2.79966328396062
2014-07-06,634.67267445938,2.80254980036694
2014-07-07,622.854978959673,2.7943869404487
2014-07-08,624.894331092928,2.79580658485908
2014-07-09,621.939091759205,2.7937478550958
2014-07-10,616.522849795441,2.78994917721103
2014-07-11,634.494378141438,2.8024277784355
2014-07-12,636.923957934541,2.80408758520703
2014-07-13,629.87575043834,2.79925488878559
2014-07-14,619.197459088252,2.79182916552656
2014-07-15,621.934601402689,2.79374471950885
2014-07-16,616.351882232612,2.78982872658021
2014-07-17,624.259274985389,2.7953650036386
2014-07-18,630.750140268849,2.79985735576984
2014-07-19,629.17336440678,2.79877032880184
2014-07-20,625.248676212741,2.79605278090776
2014-07-21,621.305331385155,2.79330508028496
2014-07-22,619.823264465225,2.79226787303146
2014-07-23,619.772816773817,2.7922325241717
2014-07-24,602.87964552893,2.78023062142765
2014-07-25,601.578514319112,2.77929231681351
2014-07-26,594.702607247224,2.7742998425023
2014-07-27,591.575444184687,2.77201013848844
2014-07-28,587.493004967855,2.7690027000128
2014-07-29,584.11239333723,2.76649642093045
2014-07-30,562.914625073057,2.7504425322026
2014-07-31,581.975561952075,2.76490474834028
2014-08-01,596.506759205143,2.7756153691612
2014-08-02,589.757261542957,2.77067329695674
2014-08-03,586.753736703682,2.7684558640561
2014-08-04,587.60833547633,2.76908794781546
2014-08-05,581.881988603156,2.76483491438309
2014-08-06,582.248371420222,2.76510828246357
2014-08-07,586.046633547633,2.76793217555154
2014-08-08,589.024412624196,2.77013329486904
2014-08-09,588.978521332554,2.77009945737312
2014-08-10,589.373502045587,2.77039060627795
2014-08-11,573.441483927528,2.75848910749629
2014-08-12,568.307520163647,2.75458340291076
2014-08-13,548.370175336061,2.73907382642528
2014-08-14,505.107499707773,2.7033838168543
2014-08-15,500.323060132671,2.69925052018817
2014-08-16,521.7479628872,2.71746076208138
2014-08-17,497.764658971362,2.69702405868765
2014-08-18,468.957918176505,2.67113387315496
2014-08-19,486.794350672122,2.68734552952894
2014-08-20,515.120353886616,2.71190871044358
2014-08-21,519.307852133255,2.7154248893433
2014-08-22,516.159368790181,2.71278381461171
2014-08-23,497.12575949737,2.69646626749972
2014-08-24,508.430741963764,2.70623180203458
2014-08-25,501.610286674459,2.70036643412279
2014-08-26,511.852321741672,2.70914467756968
2014-08-27,510.162323787259,2.70770838219326
2014-08-28,506.285151665693,2.70439519058215
2014-08-29,508.866571887785,2.70660392243646
2014-08-30,501.275723261251,2.70007667227917
2014-08-31,478.511425482174,2.67989231194488
2014-09-01,474.541489772063,2.67627418934779
2014-09-02,474.430670660433,2.67617275722808
2014-09-03,473.95920338983,2.67574096086144
2014-09-04,489.555201344243,2.6898016691474
2014-09-05,478.749782875511,2.68010859001378
2014-09-06,480.64249181765,2.68182216252736
2014-09-07,478.36550087668,2.67975985133331
2014-09-08,468.975495908825,2.67115015130869
2014-09-09,473.51202717709,2.67533101453318
2014-09-10,477.778417592051,2.67922652772366
2014-09-11,477.270682057276,2.67876475719924
2014-09-12,473.997282291058,2.6757758516121
2014-09-13,477.960973991818,2.67939243746583
2014-09-14,475.648063997662,2.67728573340308
2014-09-15,472.655629748685,2.6745448350938
2014-09-16,464.177754529515,2.66668432328798
2014-09-17,456.339891291642,2.65928843460784
2014-09-18,426.880106954997,2.63030591671312
2014-09-19,393.893890707189,2.59537924495554
2014-09-20,411.041342781999,2.6138855056695
2014-09-21,400.404530683811,2.60249898299271
2014-09-22,400.881622150789,2.60301614709251
2014-09-23,438.491800993571,2.64196147725385
2014-09-24,423.700091759205,2.62705855805459
2014-09-25,409.537749853887,2.61229393979025
2014-09-26,405.298251899474,2.60777473058095
2014-09-27,400.599334599649,2.60271022358976
2014-09-28,375.549989772063,2.57466775448841
2014-09-29,373.0645578609,2.57178399185356
2014-09-30,389.264040411455,2.59024428614253
2014-10-01,382.909365867914,2.58309598921268
2014-10-02,372.525699006429,2.57115623829693
2014-10-03,357.665713617767,2.55347731001116
2014-10-04,328.826113091759,2.51696629889642
2014-10-05,322.826261542957,2.50896885684086
2014-10-06,326.803532729398,2.51428674258679
2014-10-07,333.570194915254,2.52318723872196
2014-10-08,354.407334307423,2.54950270084561
2014-10-09,361.716424897721,2.55836822974721
2014-10-10,358.890390810053,2.55496183037549
2014-10-11,361.908376972531,2.55859863569411
2014-10-12,377.871243717124,2.57734384304123
2014-10-13,391.994208942139,2.59327965109431
2014-10-14,400.880592054354,2.60301503113771
2014-10-15,394.625879894798,2.59618556324498
2014-10-16,382.321476329632,2.58242869453872
2014-10-17,382.200789596727,2.58229157993811
2014-10-18,391.293177089421,2.5925022752499
2014-10-19,388.684497954413,2.58959721985146
2014-10-20,381.190858562244,2.58114247716152
2014-10-21,385.204633541204,2.58569150251603
2014-10-22,380.778763296318,2.58067271901808
2014-10-23,357.344793103448,2.55308745834732
2014-10-24,357.48843395675,2.55326199536782
2014-10-25,345.811246639392,2.53883911350124
2014-10-26,353.081956165985,2.54787552402649
2014-10-27,350.015711864407,2.54408753984416
2014-10-28,354.653805084746,2.54980462376003
2014-10-29,333.599350087668,2.52322519588172
2014-10-30,344.609382232613,2.53732709724545
2014-10-31,337.182912624196,2.52786555782384
2014-11-01,324.371315020456,2.5110424414727
2014-11-02,324.248566627703,2.5108780649194
2014-11-03,325.361865575687,2.51236664958249
2014-11-04,329.657703974284,2.51806322949402
2014-11-05,338.805765341905,2.52995079196231
2014-11-06,349.689911747516,2.54368310346857
2014-11-07,342.133288135593,2.53419533127446
2014-11-08,345.716332554062,2.53871989724722
2014-11-09,363.610051724138,2.56063588045748
2014-11-10,365.502253945061,2.56289005946867
2014-11-11,367.825466978375,2.56564179500887
2014-11-12,422.591419637639,2.62592067482264
2014-11-13,421.914471654004,2.62522442192535
2014-11-14,398.388882817066,2.60030721077935
2014-11-15,377.993840736411,2.5774847232341
2014-11-16,390.205823495032,2.59129374658819
2014-11-17,387.501031560491,2.58827286297248
2014-11-18,373.864564582116,2.57271430405301
2014-11-19,377.613398012858,2.57704739500057
2014-11-20,356.181265341905,2.55167107241917
2014-11-21,350.748858854471,2.54499626674527
2014-11-22,352.455514611338,2.54710431004232
2014-11-23,367.773242255991,2.56558012848199
2014-11-24,376.994223845704,2.5763346961709
2014-11-25,376.755630040912,2.57605975090686
2014-11-26,367.530208065459,2.565293040446
2014-11-27,369.530227352425,2.56764996921375
2014-11-28,377.896931911163,2.57737336595919
2014-11-29,376.07633547633,2.57527600639397
2014-11-30,378.690397136178,2.57828429238345
2014-12-01,379.111978959673,2.57876750722752
2014-12-02,382.946796317943,2.58313844062515
2014-12-03,375.916019286967,2.57509083313519
2014-12-04,368.845568088837,2.56684456950478
2014-12-05,378.428329631794,2.57798364079061
2014-12-06,375.13795119813,2.57419100219976
2014-12-07,376.639793103448,2.57592620259586
2014-12-08,363.215676797195,2.56016458489196
2014-12-09,351.106837814144,2.54543928744323
2014-12-10,347.881393921683,2.54143120157533
2014-12-11,348.593006136762,2.54231866955917
2014-12-12,353.190612507306,2.54800915189744
2014-12-13,349.242945061368,2.54312764183886
2014-12-14,356.07972150789,2.55154724161025
2014-12-15,347.095181472823,2.54044858464724
2014-12-16,328.613320280538,2.51668516350284
2014-12-17,320.297613383986,2.50555370264126
2014-12-18,313.511651179427,2.49625368535464
2014-12-19,318.242888661601,2.50275870784955
2014-12-20,330.065758328463,2.51860047210267
2014-12-21,320.992670075979,2.5064951153273
2014-12-22,331.842584453536,2.52093211709063
2014-12-23,336.084128579778,2.52644800359421
2014-12-24,323.032297779077,2.50924594662209
2014-12-25,318.996144360023,2.50378543386193
2014-12-26,329.210341905319,2.51747346980227
2014-12-27,315.968443892461,2.49964371132821
2014-12-28,317.010480420807,2.50107362030509
2014-12-29,313.065531560491,2.49563525453127
2014-12-30,310.442004091175,2.49198047840716
2014-12-31,320.662287258913,2.50604788603247
2015-01-01,314.77647194623,2.49800226343992
2015-01-02,315.942731735827,2.49960836886813
2015-01-03,285.647309760374,2.45583013821023
2015-01-04,263.334574810053,2.42050788403363
2015-01-05,275.003851548802,2.43933877635636
2015-01-06,287.549521040327,2.45871264854749
2015-01-07,297.535565166569,2.47353888546765
2015-01-08,284.342391876096,2.4538416123651
2015-01-09,292.501114552893,2.46612752526691
2015-01-10,276.230532144944,2.44127168006891
2015-01-11,268.755515488019,2.4293573857476
2015-01-12,268.617232028054,2.42913386959348
2015-01-13,224.108117767388,2.35045758807335
2015-01-14,175.637640561075,2.2446175943502
2015-01-15,212.341011396844,2.32703388160467
2015-01-16,207.595204850964,2.31721731771776
2015-01-17,199.824836645237,2.30064946661076
2015-01-18,211.132518410286,2.32455512804247
2015-01-19,216.894694915254,2.33624892962043
2015-01-20,211.919853886616,2.32617164585421
2015-01-21,227.904210403273,2.357752348603
2015-01-22,233.647382817066,2.36856092067181
2015-01-23,233.132852425482,2.36760347738922
2015-01-24,249.08212390415,2.39634256026086
2015-01-25,254.51794126242,2.40571840166938
2015-01-26,273.952244886032,2.43767486358665
2015-01-27,264.753804500292,2.42284220961658
2015-01-28,235.735840444185,2.37242561614262
2015-01-29,233.957373465809,2.36913673708986
2015-01-30,228.896189947399,2.35963856375977
2015-01-31,217.332156049094,2.33712398845351
2015-02-01,227.111301285798,2.3562387456858
2015-02-02,240.092419929866,2.38037844895916
2015-02-03,227.775695791935,2.35750738196186
2015-02-04,226.781134132087,2.35560692287024
2015-02-05,217.011151081239,2.33648205057029
2015-02-06,222.724969316189,2.34776890777657
2015-02-07,228.647127410871,2.35916574952845
2015-02-08,224.035988895383,2.35031778852716
2015-02-09,220.768493863238,2.34393709479244
2015-02-10,220.888154295734,2.34417242631988
2015-02-11,219.495859731151,2.34142633271995
2015-02-12,222.583227936879,2.34749243632893
2015-02-13,236.555363822326,2.37393279999409
2015-02-14,257.627695791935,2.41099254922758
2015-02-15,234.445803039158,2.37004246256751
2015-02-16,235.086126826417,2.37122700079441
2015-02-17,243.905794272355,2.38722211761845
2015-02-18,235.995232320281,2.37290322925015
2015-02-19,241.872253945061,2.38358605170344
2015-02-20,245.530775277615,2.39010593513753
2015-02-21,245.596002630041,2.39022129386228
2015-02-22,236.690668322618,2.37418113593549
2015-02-23,239.066017825833,2.37851784746841
2015-02-24,239.869262127411,2.37997459918195
2015-02-25,238.236111046172,2.37700759106553
2015-02-26,237.044402396259,2.37482970427797
2015-02-27,255.116774400935,2.40673901521605
2015-02-28,254.948448568089,2.40645237350934
2015-03-01,260.651330800701,2.41605994663471
2015-03-02,276.322613676213,2.44141642814097
2015-03-03,282.705900935126,2.45133487363567
2015-03-04,273.447536528346,2.43687401519662
2015-03-05,276.268809175921,2.44133185571844
2015-03-06,273.31811484512,2.43666841660507
2015-03-07,276.403357393337,2.44154331398633
2015-03-08,275.338033898305,2.43986620693003
2015-03-09,290.130059029807,2.46259272637073
2015-03-10,292.320383109293,2.46585909918656
2015-03-11,296.693329339568,2.47230778203109
2015-03-12,295.800344827586,2.47099867593751
2015-03-13,285.911026300409,2.45623090446286
2015-03-14,283.608306253653,2.45271894621237
2015-03-15,287.270142022209,2.4582904891007
2015-03-16,291.392118059614,2.46447780024965
2015-03-17,285.248396551724,2.45522321182576
2015-03-18,257.286160140269,2.41041642540052
2015-03-19,262.092947983635,2.41845533573868
2015-03-20,262.966492109877,2.41990041305673
2015-03-21,261.18429748685,2.41694706341542
2015-03-22,268.899415838691,2.42958985875618
2015-03-23,266.777992986558,2.42615000096153
2015-03-24,246.835082992402,2.39240688658963
2015-03-25,246.719136762127,2.39220283683414
2015-03-26,249.532993571011,2.39712797672691
2015-03-27,247.378898305085,2.39336265107114
2015-03-28,253.23161396844,2.40351792296847
2015-03-29,242.967614260666,2.385548389297
2015-03-30,248.336934541204,2.39504131590796
2015-03-31,244.712485680888,2.38865612841995
2015-04-01,247.185819403857,2.39302355245519
2015-04-02,253.630070426651,2.40420074229396
2015-04-03,254.83316364699,2.40625594584411
2015-04-04,253.945848626534,2.40474111760437
2015-04-05,261.112136177674,2.41682705777662
2015-04-06,256.367386908241,2.40886277674909
2015-04-07,254.831898012858,2.40625378890631
2015-04-08,245.825210403273,2.39062641954958
2015-04-09,243.860636177674,2.38714170244362
2015-04-10,235.871900642899,2.37267620658039
2015-04-11,237.40906779661,2.37549730273493
2015-04-12,237.141042372881,2.37500672451181
2015-04-13,225.505635885447,2.35315740033089
2015-04-14,219.757236703682,2.34194318549201
2015-04-15,223.313907948568,2.34891577169313
2015-04-16,228.493815312683,2.35887444943027
2015-04-17,222.785060198714,2.34788606401155
2015-04-18,223.398044126242,2.34907936650162
2015-04-19,223.284135300994,2.34885786684215
2015-04-20,224.894903565167,2.35197961382334
2015-04-21,234.939356516657,2.37095577491425
2015-04-22,233.822418760958,2.36888614873088
2015-04-23,235.933293687902,2.37278923060447
2015-04-24,231.458592343659,2.36447330755639
2015-04-25,226.445992986558,2.35496464014716
2015-04-26,220.503406779661,2.34341530370943
2015-04-27,227.325990356517,2.35664909178806
2015-04-28,225.549368790181,2.35324161604324
2015-04-29,225.66928842782,2.35347245950368
2015-04-30,236.327976037405,2.37351513559557
2015-05-01,232.746582700175,2.36688331317496
2015-05-02,235.540077147867,2.37206481296526
2015-05-03,240.464248977206,2.38105051677611
2015-05-04,238.976661309176,2.37835548940185
2015-05-05,236.02338340152,2.37295503169544
2015-05-06,229.481219300429,2.36074714874937
